text,label
Monthly statement available at https://irctc.co.in,0
Your order is confirmed on https://irctc.co.in,0
Monthly statement available at https://company.com,0
Your HDFC account is locked. Verify now: http://trackparcel.in/ra7j8toe,1
Visit our official site for updates: https://amazon.in,0
Courier fee ₹49 pending. Pay now: http://verify-login.net/t5iuntjr,1
Payment failed. Retry here: http://verify-login.net/nkyn5jpl,1
You won a reward from WhatsApp! Claim: https://pay-now.in/2a7dxalt,1
Visit our official site for updates: https://microsoft.com,0
Visit our official site for updates: https://amazon.in,0
Your order is confirmed on https://company.com,0
Your order is confirmed on https://company.com,0
Your order is confirmed on https://google.com,0
Courier fee ₹49 pending. Pay now: http://secure-update.co/pmocjdh5,1
Payment failed. Retry here: http://secure-update.co/1y2zztpn,1
Class notice posted at https://google.com,0
Monthly statement available at https://microsoft.com,0
Your order is confirmed on https://amazon.in,0
You won a reward from Flipkart! Claim: https://trackparcel.in/jrvcfvze,1
Payment failed. Retry here: http://secure-update.co/3cb3u89u,1
Payment failed. Retry here: http://pay-now.in/tha95m9d,1
Your order is confirmed on https://college.edu,0
Class notice posted at https://irctc.co.in,0
Visit our official site for updates: https://google.com,0
Class notice posted at https://company.com,0
Visit our official site for updates: https://company.com,0
Visit our official site for updates: https://microsoft.com,0
KYC pending for Paytm. Update immediately at https://pay-now.in/nv5i15ap,1
Visit our official site for updates: https://company.com,0
KYC pending for Google. Update immediately at https://gift-claim.org/jdijvxcy,1
KYC pending for Google. Update immediately at https://verify-login.net/z1ntzicv,1
Your order is confirmed on https://college.edu,0
Courier fee ₹49 pending. Pay now: http://pay-now.in/opzxkvcy,1
Visit our official site for updates: https://college.edu,0
Your order is confirmed on https://company.com,0
Payment failed. Retry here: http://gift-claim.org/yt000y5a,1
KYC pending for HDFC. Update immediately at https://verify-login.net/11shfz0i,1
Payment failed. Retry here: http://secure-update.co/tz437ffn,1
Class notice posted at https://college.edu,0
Monthly statement available at https://microsoft.com,0
Your order is confirmed on https://company.com,0
You won a reward from Netflix! Claim: https://secure-update.co/46nwmred,1
Visit our official site for updates: https://google.com,0
Courier fee ₹49 pending. Pay now: http://secure-update.co/kj09yyye,1
Monthly statement available at https://college.edu,0
Visit our official site for updates: https://company.com,0
Courier fee ₹49 pending. Pay now: http://pay-now.in/0so6onaq,1
Class notice posted at https://microsoft.com,0
Monthly statement available at https://college.edu,0
Meeting link shared on portal. See https://irctc.co.in,0
Courier fee ₹49 pending. Pay now: http://account-check.net/8k8m5k8k,1
Class notice posted at https://irctc.co.in,0
Class notice posted at https://amazon.in,0
Your order is confirmed on https://google.com,0
Visit our official site for updates: https://college.edu,0
Monthly statement available at https://google.com,0
Monthly statement available at https://amazon.in,0
Meeting link shared on portal. See https://irctc.co.in,0
Class notice posted at https://microsoft.com,0
You won a reward from SBI! Claim: https://verify-login.net/rdegulwb,1
Your SBI account is locked. Verify now: http://pay-now.in/azr1nkk3,1
Courier fee ₹49 pending. Pay now: http://secure-update.co/q2pg0fvf,1
Visit our official site for updates: https://amazon.in,0
Monthly statement available at https://google.com,0
Visit our official site for updates: https://irctc.co.in,0
KYC pending for Google. Update immediately at https://secure-update.co/6qrq4hjg,1
Your order is confirmed on https://microsoft.com,0
KYC pending for Microsoft. Update immediately at https://verify-login.net/voqfohta,1
Meeting link shared on portal. See https://college.edu,0
Class notice posted at https://college.edu,0
Monthly statement available at https://college.edu,0
Monthly statement available at https://company.com,0
Meeting link shared on portal. See https://google.com,0
Courier fee ₹49 pending. Pay now: http://verify-login.net/87hqzv1u,1
Class notice posted at https://microsoft.com,0
Your order is confirmed on https://google.com,0
Your Google account is locked. Verify now: http://account-check.net/1mnmj8fq,1
Meeting link shared on portal. See https://irctc.co.in,0
KYC pending for ICICI. Update immediately at https://verify-login.net/k76z8g53,1
Courier fee ₹49 pending. Pay now: http://pay-now.in/d8gjxuh9,1
Courier fee ₹49 pending. Pay now: http://account-check.net/qvew2e9c,1
Your WhatsApp account is locked. Verify now: http://account-check.net/77wtrqw6,1
Payment failed. Retry here: http://account-check.net/6zo4c70w,1
Your SBI account is locked. Verify now: http://secure-update.co/zf6qssji,1
Visit our official site for updates: https://microsoft.com,0
Your Paytm account is locked. Verify now: http://account-check.net/lvtglibi,1
KYC pending for SBI. Update immediately at https://pay-now.in/ko2rda4k,1
You won a reward from Flipkart! Claim: https://pay-now.in/mkrysv6r,1
KYC pending for Netflix. Update immediately at https://secure-update.co/oo98j5lx,1
KYC pending for Netflix. Update immediately at https://trackparcel.in/i15plcsw,1
Courier fee ₹49 pending. Pay now: http://secure-update.co/sc2xnuvn,1
Courier fee ₹49 pending. Pay now: http://trackparcel.in/aizaqbnt,1
Visit our official site for updates: https://microsoft.com,0
KYC pending for ICICI. Update immediately at https://trackparcel.in/09fismk7,1
Visit our official site for updates: https://company.com,0
Your order is confirmed on https://irctc.co.in,0
KYC pending for Netflix. Update immediately at https://pay-now.in/up3rzuiq,1
Payment failed. Retry here: http://verify-login.net/qwooq7t7,1
Monthly statement available at https://irctc.co.in,0
Payment failed. Retry here: http://verify-login.net/o6olvrx5,1
Your order is confirmed on https://microsoft.com,0
You won a reward from ICICI! Claim: https://gift-claim.org/0lx6cq1k,1
Courier fee ₹49 pending. Pay now: http://gift-claim.org/01u5h94z,1
Payment failed. Retry here: http://account-check.net/yl6p66th,1
Class notice posted at https://company.com,0
KYC pending for Microsoft. Update immediately at https://verify-login.net/fdd4vbml,1
Your SBI account is locked. Verify now: http://pay-now.in/f5xxok9k,1
Class notice posted at https://amazon.in,0
You won a reward from Paytm! Claim: https://pay-now.in/a45dflnr,1
KYC pending for SBI. Update immediately at https://secure-update.co/qp6qd7im,1
Payment failed. Retry here: http://trackparcel.in/0xn4udip,1
Your order is confirmed on https://google.com,0
KYC pending for HDFC. Update immediately at https://verify-login.net/mgh8uwii,1
Class notice posted at https://google.com,0
KYC pending for ICICI. Update immediately at https://secure-update.co/bn7ia3j6,1
KYC pending for Flipkart. Update immediately at https://gift-claim.org/3tkfppph,1
Monthly statement available at https://google.com,0
KYC pending for SBI. Update immediately at https://verify-login.net/jsccxdk0,1
Payment failed. Retry here: http://secure-update.co/7nznqekd,1
You won a reward from WhatsApp! Claim: https://trackparcel.in/q1gjd36w,1
Your Flipkart account is locked. Verify now: http://pay-now.in/uje5id4n,1
Monthly statement available at https://irctc.co.in,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/8sh2wx83,1
Class notice posted at https://microsoft.com,0
Meeting link shared on portal. See https://college.edu,0
Your order is confirmed on https://college.edu,0
Your order is confirmed on https://google.com,0
Payment failed. Retry here: http://pay-now.in/gv7m7x33,1
Your SBI account is locked. Verify now: http://pay-now.in/35hns3kk,1
You won a reward from WhatsApp! Claim: https://verify-login.net/nrsk53p9,1
Your WhatsApp account is locked. Verify now: http://gift-claim.org/a1j2ln2k,1
Visit our official site for updates: https://company.com,0
Meeting link shared on portal. See https://company.com,0
Visit our official site for updates: https://irctc.co.in,0
Monthly statement available at https://college.edu,0
Visit our official site for updates: https://google.com,0
Courier fee ₹49 pending. Pay now: http://verify-login.net/se2xqiqk,1
Your order is confirmed on https://google.com,0
Monthly statement available at https://irctc.co.in,0
Visit our official site for updates: https://irctc.co.in,0
Your order is confirmed on https://amazon.in,0
Class notice posted at https://google.com,0
Class notice posted at https://microsoft.com,0
Your order is confirmed on https://irctc.co.in,0
You won a reward from Amazon! Claim: https://pay-now.in/i0x2q29l,1
Courier fee ₹49 pending. Pay now: http://verify-login.net/qetrkfia,1
Visit our official site for updates: https://college.edu,0
Visit our official site for updates: https://amazon.in,0
KYC pending for Flipkart. Update immediately at https://trackparcel.in/qlpxgjsu,1
Monthly statement available at https://microsoft.com,0
KYC pending for HDFC. Update immediately at https://trackparcel.in/l38eyans,1
Meeting link shared on portal. See https://google.com,0
Monthly statement available at https://company.com,0
Payment failed. Retry here: http://pay-now.in/5ezqqrxx,1
KYC pending for Paytm. Update immediately at https://gift-claim.org/v71h9xh8,1
Meeting link shared on portal. See https://company.com,0
Payment failed. Retry here: http://gift-claim.org/ppbxozg6,1
You won a reward from Google! Claim: https://account-check.net/botqgoba,1
Your ICICI account is locked. Verify now: http://secure-update.co/1axp7mkp,1
Meeting link shared on portal. See https://irctc.co.in,0
Class notice posted at https://college.edu,0
Your order is confirmed on https://amazon.in,0
Monthly statement available at https://google.com,0
KYC pending for Paytm. Update immediately at https://trackparcel.in/xypfpnno,1
Payment failed. Retry here: http://account-check.net/1e438oty,1
Courier fee ₹49 pending. Pay now: http://trackparcel.in/k2izjmxf,1
Your ICICI account is locked. Verify now: http://account-check.net/c1s1qotd,1
Meeting link shared on portal. See https://irctc.co.in,0
Monthly statement available at https://company.com,0
Your order is confirmed on https://college.edu,0
Your order is confirmed on https://amazon.in,0
Courier fee ₹49 pending. Pay now: http://gift-claim.org/bb67ju9g,1
KYC pending for Netflix. Update immediately at https://account-check.net/1hsxljvm,1
Class notice posted at https://google.com,0
Class notice posted at https://company.com,0
Monthly statement available at https://irctc.co.in,0
Courier fee ₹49 pending. Pay now: http://trackparcel.in/lad28tmr,1
Courier fee ₹49 pending. Pay now: http://gift-claim.org/43cu52bb,1
Courier fee ₹49 pending. Pay now: http://gift-claim.org/o4rhaha7,1
Your Paytm account is locked. Verify now: http://account-check.net/3mhgk5gz,1
Payment failed. Retry here: http://secure-update.co/2j33a8o4,1
Class notice posted at https://college.edu,0
Your Netflix account is locked. Verify now: http://verify-login.net/mly4qkod,1
Class notice posted at https://company.com,0
Payment failed. Retry here: http://pay-now.in/luiq1wtn,1
Payment failed. Retry here: http://trackparcel.in/zal6o3vm,1
Class notice posted at https://college.edu,0
Your WhatsApp account is locked. Verify now: http://secure-update.co/m6hmhxqq,1
You won a reward from Microsoft! Claim: https://secure-update.co/imwxl70l,1
Visit our official site for updates: https://google.com,0
Visit our official site for updates: https://microsoft.com,0
Meeting link shared on portal. See https://microsoft.com,0
You won a reward from Flipkart! Claim: https://trackparcel.in/1bxk2ys9,1
You won a reward from ICICI! Claim: https://secure-update.co/aj1out75,1
KYC pending for ICICI. Update immediately at https://pay-now.in/smn6bypo,1
You won a reward from Microsoft! Claim: https://trackparcel.in/nu5dvau0,1
Meeting link shared on portal. See https://microsoft.com,0
You won a reward from Paytm! Claim: https://trackparcel.in/0edmpr6v,1
Your HDFC account is locked. Verify now: http://trackparcel.in/4qgvfdoc,1
KYC pending for WhatsApp. Update immediately at https://trackparcel.in/p6nu5qpk,1
Courier fee ₹49 pending. Pay now: http://account-check.net/loioae96,1
